From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR
03-04-2024 21:00,03-04-2024 22:00,104.42,233.17,12.9,56.28,40.42,47.94,25.13,1.35,12.85,6.52,41.18,6.28,12.6,7.04,28.93,24.4,0.52,46.09,4.48
03-04-2024 22:00,03-04-2024 23:00,110.62,283.5,17.68,54.8,43.53,46.96,36.61,1.68,7.85,7.61,45.48,7.12,14.22,8.7,28.42,24.88,0.42,55.59,4.25
03-04-2024 23:00,04-04-2024 00:00,127.9,290.1,15.44,54.72,41.66,45.92,40.92,1.71,8.09,7.49,33.55,5.94,13.04,6.57,28.1,26.23,0.78,34.87,6.13
04-04-2024 00:00,04-04-2024 01:00,142.58,308.18,15.44,55.97,42.32,45.09,39.28,0.56,9.04,7.02,77.62,4.63,9.91,3.91,27.41,27.85,0.39,44.94,2.83
04-04-2024 01:00,04-04-2024 02:00,151.53,300.95,14.88,54.31,40.99,40.99,21.44,0.56,7.36,6.51,54.06,4.76,5.6,4.41,25.82,30.03,0.13,151.33,3.32
04-04-2024 02:00,04-04-2024 03:00,152.57,261.08,15.14,55.35,41.75,40.97,20.6,0.56,2.61,6,34.71,3.74,5.16,2.78,25.94,29.58,0.57,107.44,6.15
04-04-2024 03:00,04-04-2024 04:00,130.2,248.5,12.07,50.48,36.67,34.66,20.23,0.56,16.8,5.03,18.94,2.73,4.45,0.89,25.63,31.73,1.57,3.69,4.53
04-04-2024 04:00,04-04-2024 05:00,104.47,212.68,12.3,43.26,33.01,31.12,17.18,0.72,23.97,3.57,3.83,0.74,0.68,0.89,24.95,32.7,1.11,5.95,3.9
04-04-2024 05:00,04-04-2024 06:00,97.25,164.47,15.43,51.75,40.07,35.21,11.67,0.69,10.71,3.2,3.12,0.76,0.68,0.89,23.98,35.33,0.36,324.82,2.9
04-04-2024 06:00,04-04-2024 07:00,64.78,133.52,15.82,54.99,42.12,42.47,8.68,0.7,2.61,3.57,4.75,1.62,0.68,0.89,23.06,38.7,0.17,292.81,4.3
04-04-2024 07:00,04-04-2024 08:00,69.05,154.22,24.99,58.84,51.61,57.14,20.93,0.88,6.93,4.1,5.65,1.66,1.4,0.89,22.28,43.02,0.12,209.77,14.65
04-04-2024 08:00,04-04-2024 09:00,92.47,197.85,21.73,55.45,47.16,58.15,21.51,0.88,11.93,5,8.37,4.42,0.76,0.89,24.73,40.8,0.21,133.53,75.95
04-04-2024 09:00,04-04-2024 10:00,111.5,236.55,15.54,54,41.36,42.37,25.87,0.89,26.88,5.06,7.33,2.38,2.7,0.89,29.25,27.82,0.15,93.72,224.02
04-04-2024 10:00,04-04-2024 11:00,97.23,244.75,15.38,49.47,38.82,33.42,30.22,0.89,60.03,4.34,6.08,3.07,1.35,0.89,31.82,20.15,0.75,32.97,338.27
04-04-2024 11:00,04-04-2024 12:00,112.85,264.6,16.14,41.14,34.99,29.71,27.15,0.89,69.78,4.23,5.25,1.29,1.33,0.89,32.14,19.38,1.22,172.1,440.48
04-04-2024 12:00,04-04-2024 13:00,86.45,245.7,13.43,40.21,32.31,28.18,22.51,0.66,76.4,3.84,3.87,1.31,0.68,0.89,33.25,18.05,0.82,269.04,480.32
04-04-2024 13:00,04-04-2024 14:00,99.28,209.32,15.24,41.67,34.55,27.21,20.21,0.65,78.84,3.32,2.9,0.74,0.68,0.89,34.05,16.18,1.11,154.38,542.3
04-04-2024 14:00,04-04-2024 15:00,101.85,163.8,17.28,39.53,34.99,28.89,18.35,0.65,73.6,3.12,4.48,0.74,0.68,0.89,34.48,15.05,1.17,236.19,504.83
04-04-2024 15:00,04-04-2024 16:00,78.32,148.93,14.1,38.29,31.83,29.97,14.43,0.65,69.92,2.95,3.25,0.76,0.68,0.89,34.67,14.72,1.49,329.4,455.52
04-04-2024 16:00,04-04-2024 17:00,54.68,145.65,17.72,40.08,35.73,28.28,10.4,0.66,71.66,2.95,3.53,1.01,0.71,0.89,34.55,15.28,1.25,326.41,335.07
04-04-2024 17:00,04-04-2024 18:00,83.4,148.65,18.59,39.36,36.05,28.8,10.21,0.94,63.53,3.13,3.7,1.63,1.05,0.89,33.79,16.1,1.49,177.29,176.2
04-04-2024 18:00,04-04-2024 19:00,63,139.6,13.24,44.84,34.62,28.02,10.13,0.95,55.2,2.96,2.18,1.02,0.68,0.89,33.15,16.6,1.16,255.69,69.5
04-04-2024 19:00,04-04-2024 20:00,88.35,139.62,14.95,46.29,36.78,34.7,20.11,0.95,38.65,3.86,3.96,2.63,1.47,0.92,31.3,20.62,0.72,347.43,7.58
04-04-2024 20:00,04-04-2024 21:00,91.65,129.82,19.41,54.84,44.95,38.97,21.11,1.34,11.44,5.34,10.8,2.91,6.92,1.74,29.67,23.12,0.45,346.94,2.77
04-04-2024 21:00,04-04-2024 22:00,119.27,142.27,12.65,51.73,37.8,43.08,22.49,1.36,11.31,5.05,11.4,3.66,7.46,2.47,28.85,27.18,0.45,349.7,3.97
04-04-2024 22:00,04-04-2024 23:00,141.82,146.97,15.1,49.34,38.52,41.94,25.43,1.7,13.64,5.37,15.11,3.92,6.71,2.14,28.21,28.5,0.44,350.9,4.65
04-04-2024 23:00,05-04-2024 00:00,122.9,136.4,13.61,50.39,37.86,42.59,31.96,1.68,13.46,5.65,22.51,5.22,8.93,1.97,28.22,27.9,0.71,235.55,5.6
05-04-2024 00:00,05-04-2024 01:00,None,None,13,49.67,36.94,37.67,45.84,0.57,35.28,5.07,11.5,3.56,5.6,1.8,28.19,27.93,1.65,9.19,5.1
05-04-2024 01:00,05-04-2024 02:00,None,None,14.16,43.39,34.6,36.52,16.51,0.55,32.6,4.65,8.07,2.56,3.55,1.42,27.8,29.38,0.86,22.24,3.92
05-04-2024 02:00,05-04-2024 03:00,None,None,15.33,46.34,37.11,37.87,13.01,0.57,33.47,4.96,6.26,1.52,1.68,0.89,26.8,32.5,1.46,177.47,4.53
05-04-2024 03:00,05-04-2024 04:00,None,None,15.37,44,35.89,34.32,8.48,0.57,39.14,3.92,2.97,0.74,0.68,0.89,25.67,36.35,0.93,14.16,3.05
05-04-2024 04:00,05-04-2024 05:00,None,None,14.02,43.54,34.55,34.06,4.51,0.72,31.19,3.8,2.91,1.04,0.68,0.89,24.8,39.25,0.43,56.75,3
05-04-2024 05:00,05-04-2024 06:00,None,None,13.64,53.23,39.41,40.61,1.42,0.72,9.66,3.75,3.62,0.77,0.68,0.89,23.27,45.38,0.15,175.88,3.42
05-04-2024 06:00,05-04-2024 07:00,None,None,16.72,57.12,43.98,46.92,1.64,0.71,6.07,4.06,4.94,2.5,0.68,0.89,23.09,46.92,0.46,258.13,5.33
05-04-2024 07:00,05-04-2024 08:00,109.4,110.5,14.32,51.33,38.95,40.52,22.63,0.89,14.8,5,4.25,1,0.7,0.89,23.57,44.1,0.95,339.88,16.02
05-04-2024 08:00,05-04-2024 09:00,102.75,170.7,14.38,52.11,39.41,38.78,24.03,0.9,19.92,4.26,3.85,1.07,0.97,0.89,24.98,38.58,0.59,264.06,62.78
05-04-2024 09:00,05-04-2024 10:00,91.1,186.2,16.95,52.63,41.77,38.51,23.02,0.9,31.9,4.39,3.4,1.64,2.09,0.89,26.98,34.95,0.89,336.6,207.8
05-04-2024 10:00,05-04-2024 11:00,101.35,221.95,16.09,47.08,38.12,40.77,25.65,0.88,45.6,4.77,5.91,1.58,1.12,0.89,28.68,32.8,1.2,323.72,341.28
05-04-2024 11:00,05-04-2024 12:00,99.83,247.95,14.42,40.41,33.22,30.96,28.57,0.92,54.57,4.14,3.71,0.99,0.68,0.89,32.59,20.98,0.97,301.31,437.52
05-04-2024 12:00,05-04-2024 13:00,96.23,201.75,10.58,41.32,30.35,24.84,23.08,0.52,53.58,3.16,2.74,0.74,0.68,0.89,33.85,15.4,1.8,318.72,512.65
05-04-2024 13:00,05-04-2024 14:00,98.05,235.9,18.11,42.59,37.38,24.01,21.71,0.53,57.56,3.11,2.75,0.74,0.68,0.89,34.24,14.57,1.96,322.22,544.85
05-04-2024 14:00,05-04-2024 15:00,86.05,282.35,16.64,43.17,36.49,24.02,20.51,0.55,57.23,2.95,3,0.74,0.68,0.89,33.56,15.12,1.99,331.76,390.3
05-04-2024 15:00,05-04-2024 16:00,107.5,225.53,17.44,42.59,36.83,24.12,18.95,0.53,58.45,2.95,2.78,0.74,1.07,0.89,33.24,15.1,1.66,334.79,364.05
05-04-2024 16:00,05-04-2024 17:00,87.02,206.62,16.39,45.39,37.47,24.85,18.09,0.5,60.89,2.95,4.08,0.76,0.68,0.89,32.59,17.02,1.56,328.4,140.62
05-04-2024 17:00,05-04-2024 18:00,83.53,207.62,14.92,45.03,36.08,26.77,18.52,0.52,55.68,3.54,4.41,1.04,1.21,0.89,31.67,19.18,1.55,300.37,59.33
05-04-2024 18:00,05-04-2024 19:00,98.95,207.82,13.55,41.03,32.84,31.29,21.45,0.87,49.44,3.88,5.5,0.77,1.36,0.89,31.27,21.78,1.04,305.45,40.08
05-04-2024 19:00,05-04-2024 20:00,77.05,216.33,11.93,47.06,34.72,32.91,22.89,0.84,35.38,4.21,9.51,3.46,4.96,1.6,30.31,23.05,0.75,283.76,8.85
05-04-2024 20:00,05-04-2024 21:00,89.43,268.98,14.42,47.98,37.24,36.58,28.26,1.53,24.59,5.66,7.41,2.14,2.72,1.46,29.17,24.45,0.65,316.45,3.48
05-04-2024 21:00,05-04-2024 22:00,125.62,297.83,13.96,47.88,36.51,40.17,34.94,1.51,15.58,6.18,16.51,2.96,6.38,1.42,28.28,26.4,0.66,324.05,3.52
05-04-2024 22:00,05-04-2024 23:00,142.3,334.3,9.76,46.9,32.58,39.25,43.3,1.52,27.98,6.75,9.14,4.14,3.35,0.89,27.92,26.57,1.32,337.62,4.35
05-04-2024 23:00,06-04-2024 00:00,148.2,319.3,13.51,47.51,36.26,39.41,36.38,1.05,19.03,4.85,4.17,1.41,0.68,0.91,27.15,27.9,0.73,330.6,3
06-04-2024 00:00,06-04-2024 01:00,151.52,299.25,10.61,46.06,33.05,35.69,32.63,0.79,23.08,5.21,14.9,2.39,3.51,1.5,26.64,24.9,1.32,88.98,4.38
06-04-2024 01:00,06-04-2024 02:00,122.42,241.45,10.41,40.65,29.93,31.4,17.52,0.8,34.58,4.77,3.35,1.68,0.68,0.89,25.86,26.77,1.7,96,3.6
06-04-2024 02:00,06-04-2024 03:00,128.35,215.8,16.52,45.19,37.47,33.61,15.39,0.78,34.62,4.51,3.54,0.74,1.14,0.89,24.97,29.2,1.46,14.22,3.65
06-04-2024 03:00,06-04-2024 04:00,110.6,204.2,16.38,45.55,37.55,33.85,15.3,0.81,28.55,4.26,3.51,0.75,0.96,0.89,24.34,30.5,1.13,93.66,3.2
06-04-2024 04:00,06-04-2024 05:00,85.17,174.7,14.92,49.38,38.11,38.32,16,0.78,15.59,4.14,4.99,2.25,1.11,0.89,23.56,33.17,0.82,346.9,3.98
06-04-2024 05:00,06-04-2024 06:00,89.03,169.22,17.51,49.14,40.38,40.25,16.49,0.8,8.45,4.26,5.02,0.74,0.68,0.89,22.61,36.58,0.57,271.87,4.03
06-04-2024 06:00,06-04-2024 07:00,96.12,179.9,17.9,44.47,38.2,39.23,18.43,1.19,17.55,4.47,4.51,0.74,0.68,0.89,21.94,38.98,0.77,264.7,4.22
06-04-2024 07:00,06-04-2024 08:00,123.13,179.6,12.57,47.65,35.57,43.7,20.48,1.16,17.67,5.16,3.6,1.59,0.68,0.89,22,39.12,0.45,283.75,15.05
06-04-2024 08:00,06-04-2024 09:00,159.47,192.35,16.45,41.97,35.69,46.44,31.48,1.18,27.22,6.03,3.71,1.33,0.68,0.89,23.56,36.28,0.84,304.23,77.82
06-04-2024 09:00,06-04-2024 10:00,152.53,231.37,12.13,38.01,29.21,42.23,36.87,1.19,46.39,7,4.61,0.74,0.68,0.89,25.51,33.02,1.1,312.96,223.78
06-04-2024 10:00,06-04-2024 11:00,138.2,241.65,11.81,38.52,28.27,39.94,28.03,0.89,60.22,4.74,2.67,0.74,0.68,0.89,28.24,27.25,0.98,313.96,346.8
06-04-2024 11:00,06-04-2024 12:00,113.12,275,17.36,44.67,37.87,33.95,10.96,0.9,75.73,3.97,3.55,1.06,0.68,0.89,30.19,22.08,1.16,308.03,452.07
06-04-2024 12:00,06-04-2024 13:00,109.7,283.2,17.29,46.12,38.59,27.64,2.13,0.52,86.16,3.85,5.07,0.75,0.69,0.89,31.59,16.73,1.24,331.43,528.75
06-04-2024 13:00,06-04-2024 14:00,104.58,235.73,15.71,43.76,36.05,26.6,20.12,0.51,88.62,3.8,4.98,1.02,0.97,0.89,32.29,16.8,1.35,328.67,546.45
06-04-2024 14:00,06-04-2024 15:00,98.33,203.3,12.68,41.45,32.3,28.08,19.47,0.52,81.59,2.95,3.86,0.74,0.68,0.89,32.71,16.45,1.89,313.86,519.6
06-04-2024 15:00,06-04-2024 16:00,94.28,215.25,11.83,44.54,33.22,27.35,19.16,0.51,81.36,3.11,2.32,0.74,0.68,0.89,32.92,17,1.74,340.02,438.5
06-04-2024 16:00,06-04-2024 17:00,73.22,223.45,12.97,43.77,33.83,29.61,18.9,0.54,81.01,2.95,2.73,1.22,1.22,0.89,32.75,18.03,1.75,338.89,331.9
06-04-2024 17:00,06-04-2024 18:00,79.38,215.55,17.06,44.86,37.73,28.46,17.94,0.55,83.34,2.96,2.67,1.18,0.68,0.89,32.27,17.82,1.92,334.43,211.5
06-04-2024 18:00,06-04-2024 19:00,78.92,207.02,13.49,46.41,35.66,26.23,16.75,0.9,69.78,3.79,3.94,1.56,1.24,0.89,31.55,16.43,1.5,337.02,64.4
06-04-2024 19:00,06-04-2024 20:00,95.12,202.72,13.77,45.03,35.09,27.76,22.52,0.87,53.34,3.98,6.56,2,2.41,0.89,30.01,17.5,1.16,350.37,9.9
06-04-2024 20:00,06-04-2024 21:00,62.75,210.33,10.38,49.91,34.95,32.88,25.39,1.51,30.65,5.35,9.88,2.89,5.47,1.73,28.65,18.33,0.71,340.47,2.4
06-04-2024 21:00,06-04-2024 22:00,100.7,257.07,13.07,52.8,38.72,36.38,28.59,1.51,19.53,8.67,32.98,3.8,5.24,2.63,27.85,18.62,1.03,257.83,4.22
06-04-2024 22:00,06-04-2024 23:00,116.08,268.1,14.64,49.74,38.36,33.5,27.96,1.52,30.09,6.21,28.32,3.6,5.07,0.89,27.87,18.12,1.24,353.04,4.1
06-04-2024 23:00,07-04-2024 00:00,125.8,272.2,17,51.52,41.23,34.01,29.8,1.03,22.55,5.4,20.62,3.56,1.77,1.31,26.79,20.2,0.81,236.53,2.37
07-04-2024 00:00,07-04-2024 01:00,142.15,262.97,13.99,48.36,37.1,36.75,47.21,0.8,20.74,5.15,8.99,3.28,0.68,0.89,25.65,22.78,0.91,263.32,3.58
07-04-2024 01:00,07-04-2024 02:00,145.67,267.58,17.45,50.66,41.13,37.66,18.92,0.81,15.03,5.27,3.86,1.07,0.68,0.89,24.48,25.27,0.51,345.79,3.45
07-04-2024 02:00,07-04-2024 03:00,168.8,266.42,15.37,51.65,39.97,36.94,27.73,0.8,7.47,4.83,5.56,1.13,0.68,0.89,23.96,26,0.51,340.71,4.4
07-04-2024 03:00,07-04-2024 04:00,149.12,268.77,15.69,52.86,40.87,39.41,28.9,0.81,14.83,5.11,5.58,1.22,0.68,0.89,23.14,28.55,0.3,325.42,4.5
07-04-2024 04:00,07-04-2024 05:00,209.62,273.42,13.06,48.9,36.63,39.64,20.24,0.79,15.62,7.62,11.97,1.11,0.68,0.89,21.84,31.4,0.15,339.42,3.8
07-04-2024 05:00,07-04-2024 06:00,180.82,260.48,16.67,55.85,43.26,39.18,18.11,0.81,15.25,7.19,11.13,1.29,1.14,0.89,21.54,32.85,0.27,288.07,5.02
07-04-2024 06:00,07-04-2024 07:00,197.18,260.1,18.46,57.25,45.45,49.48,14.16,1.17,7.22,6.84,10.08,2.38,0.68,0.89,19.33,44.23,0.61,179.66,4.1
07-04-2024 07:00,07-04-2024 08:00,182.2,271.85,17.02,54.54,42.85,47.61,35.24,1.2,9.83,7.98,8.45,1.14,1.25,0.89,19.57,41.92,0.66,220.55,17.4
07-04-2024 08:00,07-04-2024 09:00,256.5,298.77,17.16,51.35,41.27,42.77,75.5,1.19,20.11,10.08,4.18,1.53,0.68,0.89,21.77,36.53,0.87,266.54,78.95
07-04-2024 09:00,07-04-2024 10:00,230.2,291.93,18.41,50.64,41.8,42.32,70.71,1.23,37.39,10.17,3.4,1.09,0.68,0.89,24.7,31.02,0.73,268.2,246.68
07-04-2024 10:00,07-04-2024 11:00,214.42,317.3,11.19,40.8,30.8,40.9,47.29,0.89,70.66,7.41,3.19,1.35,0.68,0.89,27.77,25.6,0.86,320.33,366.12
07-04-2024 11:00,07-04-2024 12:00,155.9,290.9,15.09,34.74,30.74,38.45,35.06,0.89,82.44,5.67,2.43,1.03,0.68,0.89,30.13,19.7,1.03,319.31,487.38
07-04-2024 12:00,07-04-2024 13:00,139.85,231,15.54,36.02,31.61,33.18,17.19,0.53,80.09,3.64,2.3,0.74,0.68,0.89,31.78,14.18,1.29,346.37,556.98
07-04-2024 13:00,07-04-2024 14:00,82.22,189.85,7.7,35.49,23.53,25.81,13.25,0.51,77.27,3.12,1.21,1.04,0.68,0.89,32.62,11.2,1.79,268.23,591.15
07-04-2024 14:00,07-04-2024 15:00,93.47,145.75,17.1,41.17,35.8,24.62,6.46,0.53,77.2,2.95,0.47,0.74,0.68,0.89,32.84,11.68,1.77,255.22,562.7
07-04-2024 15:00,07-04-2024 16:00,61.77,133.2,14.89,39.64,33.12,24.36,7.19,0.53,80.55,2.95,1.59,0.74,0.68,0.89,33.24,11.1,1.83,347.5,494.35
07-04-2024 16:00,07-04-2024 17:00,60.17,143.8,15.14,40.8,34.01,26.73,5.33,0.55,76.23,2.95,1.85,1.36,0.68,0.89,33.34,11.8,1.74,329.44,386
07-04-2024 17:00,07-04-2024 18:00,69.03,143.52,17.37,42.65,36.8,26.59,3.82,0.55,69.89,2.95,2.09,1.6,0.69,0.89,33.51,10.95,1.5,325,251.88
07-04-2024 18:00,07-04-2024 19:00,71.1,133.7,16.21,44.34,36.77,25.64,4.59,0.85,69.01,2.95,3.5,2.21,2.1,0.89,32.63,12.27,1.25,333.5,73.88
07-04-2024 19:00,07-04-2024 20:00,70.77,143.95,14.82,48.78,37.99,30.22,21.14,0.89,44.08,3.47,5.02,5.19,5.26,1.43,30.91,15.68,0.57,320.07,8.45
07-04-2024 20:00,07-04-2024 21:00,54.85,186.3,15.27,53.1,40.66,40.14,21.52,1.53,18.49,4.18,7.59,12.58,14.63,4.8,28.27,20.8,0.1,285.37,1.07
07-04-2024 21:00,07-04-2024 22:00,82.72,400.75,16.9,61.56,46.49,46.68,24.69,1.53,8.05,5.26,14.45,6.35,11.73,5.85,27.27,21.9,0.24,331.35,3.85
07-04-2024 22:00,07-04-2024 23:00,105.5,303.3,13.73,52.47,39.02,40.3,34.17,1.51,14.95,5.71,14.72,3.67,9.72,3.79,27.78,20.67,0.92,180.03,6.12
07-04-2024 23:00,08-04-2024 00:00,140.4,344,15.34,55.14,41.38,38.21,45.69,1.04,17.08,6.18,7.25,3.3,3.73,0.89,27.48,20.83,0.89,237.96,4.8
08-04-2024 00:00,08-04-2024 01:00,144.73,331.57,17.43,50.74,41.16,35.39,55.84,0.82,22.23,5.08,5.85,2.31,1.61,0.89,26.36,23.38,0.78,15.18,4.2
08-04-2024 01:00,08-04-2024 02:00,165.97,249.1,15.78,46.43,37.53,35.86,18.22,0.81,22.18,4.88,6.54,2.41,1.19,0.89,25.75,24.77,0.48,32.64,3.88
08-04-2024 02:00,08-04-2024 03:00,189.83,224.03,14.73,42.3,34.28,36,12.29,0.81,25.6,4.73,8.11,2.6,1.38,0.89,24.38,27.32,0.23,132.62,4.3
08-04-2024 03:00,08-04-2024 04:00,160.9,186.4,19.13,54.29,44.44,48.52,9.06,0.85,9.08,4.62,8.46,2.82,2.13,0.89,22.65,34,0.24,184.84,4.33
08-04-2024 04:00,08-04-2024 05:00,141.25,251.98,15.11,52.16,40.03,48.09,10.65,0.79,4.87,5,6.93,2.55,2.42,0.89,21.84,36.12,0.2,227.27,4.75
08-04-2024 05:00,08-04-2024 06:00,155.25,257.28,12.26,46.78,34.7,42.63,12.65,0.8,5.25,4.77,4.94,1.77,0.68,0.89,21.55,35.38,0.42,228.94,5.4
08-04-2024 06:00,08-04-2024 07:00,181.93,241.3,15.22,46.12,36.88,38.88,15.71,1.21,7.78,5.84,3.34,0.74,0.68,0.89,21.53,33.3,0.36,227.86,4.38
08-04-2024 07:00,08-04-2024 08:00,158.15,230.67,17.42,51.56,41.59,45.01,24.27,1.2,3.78,6.8,3.99,1.38,0.68,0.89,21.04,35.25,0.12,182,17.15
08-04-2024 08:00,08-04-2024 09:00,182.53,297.08,17.38,57.51,44.71,58.75,37.73,1.19,5.18,8.45,5.55,2.15,2.46,0.89,24.04,32.45,0.32,217.85,77.03
08-04-2024 09:00,08-04-2024 10:00,246.48,423.57,16.78,54.14,42.44,51.24,73.28,1.19,28.1,10.5,5.26,2.23,1.4,0.89,26.9,27.27,0.88,284.33,229.18
08-04-2024 10:00,08-04-2024 11:00,330.83,516,11.22,51.88,36.58,47.27,58.55,0.91,55.89,9.41,4.87,2.06,1.77,0.89,29.53,23.85,0.57,281.7,345.75
08-04-2024 11:00,08-04-2024 12:00,340.33,400.65,14.7,43.29,34.98,35.77,39.03,0.88,74.78,5.77,3.4,1.71,0.68,0.89,32.05,19.57,0.73,326.71,457.4
08-04-2024 12:00,08-04-2024 13:00,None,None,16.85,43.63,36.91,27.68,15.27,0.52,84.72,3.89,1.63,1.03,0.68,0.89,33.25,14.85,1.06,165.38,533.98
08-04-2024 13:00,08-04-2024 14:00,145.57,176.05,15.71,43.98,36.16,24.18,17.32,0.53,79.9,3.53,3.89,0.74,0.97,0.89,34.34,11.82,1.15,319.42,556.67
08-04-2024 14:00,08-04-2024 15:00,99.15,142.47,15.34,39.83,33.66,23.92,14.51,0.52,81.85,3.15,2.94,0.74,0.68,0.89,34.94,11.55,1.11,327.63,527.6
08-04-2024 15:00,08-04-2024 16:00,81.67,130.75,18.61,45.33,39.23,24.29,11.33,0.56,78.72,3.1,2.56,0.74,1.05,0.89,35.13,11.47,1.48,327.96,468.2
08-04-2024 16:00,08-04-2024 17:00,75.92,199,15.18,42.93,35.07,25.02,8.62,0.58,73.67,2.95,2.15,0.74,0.68,0.89,34.92,11.25,1.83,342.47,365.43
08-04-2024 17:00,08-04-2024 18:00,73.1,199.2,16.31,44.81,37.09,25.17,8.1,0.91,71.6,2.95,2.4,0.74,0.68,0.89,34.58,11.82,1.51,333.81,230.67
08-04-2024 18:00,08-04-2024 19:00,78.75,154.05,13,42.7,33.27,25.65,10.91,0.95,58.68,3.54,3.72,1.04,1.47,0.89,33.53,13.43,1.56,174.01,72.75
08-04-2024 19:00,08-04-2024 20:00,96.27,164.28,16.92,45.82,38.09,25.82,21.15,0.91,59.75,3.15,4.18,1.03,1.79,0.89,31.98,15.12,1.33,11.66,9.58
08-04-2024 20:00,08-04-2024 21:00,93.7,192.95,16.8,44.74,37.45,29.01,21.9,1.36,35.42,4.48,11.33,1.88,4.51,1.31,30.45,16.62,0.85,13.15,2.08
08-04-2024 21:00,08-04-2024 22:00,79.2,241.88,12.91,50.16,37.18,32.82,22.7,1.4,25.56,5.74,26.62,4.31,8.13,3.03,29.47,17.25,0.56,15.29,3.33
08-04-2024 22:00,08-04-2024 23:00,106.07,276.55,16.02,57.54,43.63,37.76,27.22,1.29,14.24,8.71,43.76,6.76,12.99,6.69,27.89,19.52,0.4,26.94,3.97
08-04-2024 23:00,09-04-2024 00:00,146.1,379.1,20.42,55.09,45.9,36.32,31.9,1.09,14.38,8.58,55.79,7.99,15.22,3.92,28.3,17.9,0.68,23.53,5.6
09-04-2024 00:00,09-04-2024 01:00,136.12,326.45,15.97,53.67,41.53,35.01,35.9,0.45,12.49,7.7,34.22,5.35,10.52,6.19,27.48,19.12,0.71,30.66,4.57
09-04-2024 01:00,09-04-2024 02:00,141.58,307.1,12.65,50.2,36.99,33.18,19.36,0.45,20.09,7.47,26.72,4.19,7.37,3.96,27.2,20.07,0.87,32.06,4.95
09-04-2024 02:00,09-04-2024 03:00,105.55,217.78,14.49,50.77,38.79,33.37,17.28,0.45,18.91,5.46,0.46,0.74,0.68,5.77,25.28,24.53,0.19,103.75,3.2
09-04-2024 03:00,09-04-2024 04:00,117.52,210.63,14.41,52.45,39.5,36.06,16.14,0.45,17.39,5.5,0.46,0.74,0.68,4.03,23.29,29.47,0.09,220.44,3.83
09-04-2024 04:00,09-04-2024 05:00,113.28,200.07,21.05,55.25,46.5,45.36,17.26,0.45,11.79,6.37,0.46,0.74,0.68,2.24,22.07,34.62,0.1,146.59,4.2
09-04-2024 05:00,09-04-2024 06:00,92.3,220.03,22.1,59.03,49.36,49.2,20.33,0.45,12.83,7.02,0.46,0.74,0.68,0.89,22.04,37.1,0.37,183.34,5.1
09-04-2024 06:00,09-04-2024 07:00,102.95,233.55,24.25,60.47,51.88,56.75,24.58,0.85,11.85,3.51,0.46,0.74,0.68,0.89,21.1,42.07,0.1,200.85,4
09-04-2024 07:00,09-04-2024 08:00,136.12,273.08,35.82,65.56,64,69.65,22.84,0.85,9.69,2.95,0.46,12.2,0.68,0.89,21.34,43.05,0.24,167.33,21.55
09-04-2024 08:00,09-04-2024 09:00,143.15,363.95,33.96,68.56,64.08,74.5,24.14,0.96,9.09,2.95,0.46,49.3,0.68,0.89,25.36,35.38,0.18,171.13,84.83
09-04-2024 09:00,09-04-2024 10:00,156.23,583.15,19.79,65.94,51.16,54.99,30.4,0.96,16.33,5.65,2.84,57.36,0.68,0.89,27.79,27.3,0.79,204.43,173.95
09-04-2024 10:00,09-04-2024 11:00,177.72,419.32,15.98,54.42,41.94,41.87,33.69,0.96,50.59,13.12,9.01,38.65,0.68,0.89,29.76,21.82,0.46,240.52,278.48
09-04-2024 11:00,09-04-2024 12:00,158.25,412.35,16.92,50.87,40.8,37.85,31.28,0.75,76.56,10.62,6.08,18.05,6.21,0.89,31.65,18.25,0.39,236.08,366.7
09-04-2024 12:00,09-04-2024 13:00,135.68,284.98,12.7,46.18,34.85,30.96,20.01,0.75,114.77,10.14,4.4,0.74,17.16,0.89,33.41,15.62,0.51,188,436.52
09-04-2024 13:00,09-04-2024 14:00,124.48,252.75,15.93,45.81,37.32,28.18,19.39,0.75,133.97,11.12,3.89,0.74,12.77,0.89,34.29,13.85,0.44,242.49,416.4
09-04-2024 14:00,09-04-2024 15:00,128.62,232.8,13.67,49.59,37.49,29.86,15.35,0.58,155.71,12.54,6.38,0.74,16.84,0.89,35.29,12.82,0.99,340.5,511.8
09-04-2024 15:00,09-04-2024 16:00,114.25,219.97,16.68,43.38,36.63,23.27,8.61,0.56,107.99,7.41,1.68,0.74,4.09,6.16,35.86,8.12,1.16,348.3,441.28
09-04-2024 16:00,09-04-2024 17:00,87.27,158,16.78,46.26,38.25,22.03,5.37,0.57,89.26,4.64,0.65,0.74,0.68,5.56,36.23,6.92,1.54,262.54,352.43
09-04-2024 17:00,09-04-2024 18:00,86.05,166.5,16.45,44.18,36.87,21.41,5.25,0.91,91.56,4.75,1.22,0.74,0.68,0.89,35.57,7.9,1.33,269.24,195.95
09-04-2024 18:00,09-04-2024 19:00,63.97,107.33,17.66,45.67,38.65,21.16,5.07,0.92,96.84,3.43,0.46,0.74,0.68,0.89,34.41,9,1.64,5.91,75.9
